Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],source_dataset
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.14841930754267,2.62600982683425,2.70495624731029,-1.26491667612372,0.882373744518318,3.39608420536011,2.51659221712706,1.44609991235758,-2.32364807041851,-4.17542805647342,1.53866248693835,0.613170735890648,2.99790320655973,-2.86330925726089,1.84726084348846,0.996758610594114,-0.961908776858536,2.79951863934495,2.62988985993933,-1.35726520928898,-21.4234630658488,15.4031489427848,10.7820132001503,2.63905598075102,NA,Gender Statistics
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.30007005600885,2.4909481082986,3.34855066794107,6.29644197869376,6.9809605942982,6.76899787107486,6.46700012199584,8.29396044759687,6.24501077496259,2.53988593585048,4.33429917283135,1.92815791170796,3.80302899043062,5.29262224906203,4.30885692657077,2.50787205267615,3.81499327422425,4.95383534123657,2.05258864979861,2.05287774418655,-5.9113629524152,4.35004091668986,5.98130282177125,2.9807927665851,NA,Gender Statistics
Bangladesh,BGD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.29329471892532,5.07728777526728,3.83312393993225,4.73956739963045,5.23953291029852,6.53594493875502,6.67190498576788,7.05859935449848,6.01378975738535,5.04512479919337,5.57178818533122,6.46437912497728,6.52145877906443,6.01360565834344,6.0610593588495,6.55263987816197,7.11347821270093,6.59024999794057,7.31941263014136,7.88191515117722,3.44801755122445,6.93867912442445,7.09982877575158,5.77511237007889,NA,Gender Statistics
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44718962322472,-2.36546422235413,0.787401574803141,2.17548076923076,1.41159863545504,3.95545760352553,6.07054563713541,2.0791838891773,0.633461059310008,-5.01727595949647,-2.21771043677785,-0.731434558650108,-0.313311151079603,-1.01038184618172,0.0824054778140209,-0.846098521356325,1.79193033431267,0.12844600157031,-1.17406509373819,0.652585417698418,-15.0543629495892,-0.254965880216531,17.8328630251327,4.09382010970572,NA,Gender Statistics
Belarus,BLR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.80000336082971,4.72530604998069,5.04526750544767,7.04319251194427,11.4497430572271,9.40000158864014,9.99999472133979,8.60000659901775,10.199999472722,0.199995249385182,7.75001706649184,5.5499747229649,1.707852569854,0.998719278658683,1.65112468524535,-3.82957055828389,-2.52644643552371,2.53218350022975,3.14919759375005,1.44645547691826,-0.672742950624155,2.43886212396819,-4.65839591573591,3.88624214456901,NA,Gender Statistics
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.71670515995253,1.09960358816537,1.7068941065786,1.03795528497115,3.57120680780272,2.32173796432642,2.55234067848964,3.67692483892523,0.446904947717528,-1.90644089375826,2.71031141346458,1.93115497859051,0.215803673220449,0.30549447856238,1.76554038203088,1.47416438588013,1.19350263995111,1.47446765653092,1.87796857219402,2.44289006648609,-4.79298389726264,6.20255401586081,4.2334318336917,1.25170063203595,NA,Gender Statistics
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.2404595814526,4.99396775490806,5.39712385528743,9.66665565429979,4.78084048802529,2.21953884192973,4.5114473758227,3.35324829108133,-1.68211644620352,-0.389321468298107,1.11403578740261,-0.244543781225346,3.73777578617181,4.45432600686063,4.03084557750317,2.87618379515959,0.0545516535970023,-1.81285354051658,1.11057125008675,4.26763689618086,-13.9029100645218,17.7461701205679,9.65297772389758,1.14901682065862,NA,Gender Statistics
Benin,BEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.85771420543269,5.33313570603937,4.64303087074482,3.44357677591658,4.42968455385082,1.71316456361184,3.94373882815798,5.98634932177609,4.89657708429647,2.31929213912838,2.11406472648392,2.96375291904201,4.811223315688,7.19143372144946,6.35767909791932,1.77815106030278,3.33967342629693,5.67156195150444,6.69725362180888,6.86568662848335,3.84879240030133,7.1554516457574,6.25324491401346,6.35282160914288,NA,Gender Statistics
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.31715641086083,7.22243553752608,-1.47779059768867,3.41070667687531,2.32126722323136,1.67420611410508,5.5438663804406,3.34513970877607,-1.86595582635186,-5.6266977105161,-2.50287828947368,-3.74274431740703,-5.30529910675297,-0.279708545423034,-3.70106759364258,0.775529699568978,-0.657206304259205,3.61141983706115,-0.432801300339307,0.306266735233933,-6.84286964270544,5.41909484048358,6.43113399633694,-0.0948235929642749,NA,Gender Statistics
Bhutan,BTN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.35506838620374,7.32837445197929,10.443779542161,7.7865605359426,5.15725725627645,6.93507146649723,5.6408052649745,16.1047836486158,4.52944869181806,7.66749240307551,11.9318739003886,8.48925846151491,5.164820108181,1.73634039690423,5.88108549131117,6.66080134005369,8.47594335542423,2.08684525771005,3.50187183723874,5.75514850618227,-10.2183974073689,4.42136740220592,5.21386781145085,NA,NA,Gender Statistics
Bolivia,BOL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56438426887887,6.14849787462164,3.35699957430565,4.1267225910567,5.204092443086,5.12227558091757,6.79601142810841,5.46056957461593,4.85718723245387,4.26392083754456,4.1952063010676,4.22362351118875,2.21670577750359,-8.73788443399127,6.11137275205746,3.60568038279472,3.08196524087036,NA,Gender Statistics
Bosnia and Herzegovina,BIH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.41431594987489,2.42331317180992,5.02744420733983,3.8671387951343,6.32526616861466,3.89717798992193,5.41400357079434,5.85712634217094,5.44383103450177,-3.00445593013346,0.865669260237084,0.959511247241267,-0.821836474216894,2.3498566632458,1.15385109200403,4.31475061116335,3.24225521171914,3.24410095889466,3.82749920546897,2.88734334414875,-3.01509514759861,7.38996234012757,4.22681101095546,2.21112447211205,NA,Gender Statistics
Botswana,BWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.98769583378552,0.250573949689084,6.06953087648317,4.62589474959299,2.70582170611173,4.55664565323181,8.36387109282306,5.79255577727118,3.25207295796832,-14.1442346163423,10.1222091179732,6.83852974803483,-0.170900761456892,11.1028237779771,5.69477738185952,-4.85133564036167,7.20442475914267,4.1143636634186,4.18809355373698,3.0322025744566,-8.72875252639037,11.9206365085117,5.48602817797183,2.73379817032757,NA,Gender Statistics
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.38794944745618,1.38989640095637,3.05346185909312,1.14082899824888,5.75996463670954,3.20213206130431,3.96198871122617,6.06987060678338,5.09419544658736,-0.125812002161169,7.52822581815364,3.97442307944702,1.92117598576537,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.2767587964736,4.76260437908608,3.01669435393015,2.90848048667777,NA,Gender Statistics
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gender Statistics
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.47467625024112,1.46606051123892,3.96143911729992,3.58342892575843,0.104538440167488,-0.00392518871980485,4.09841260978121,-3.76362347570418,-3.90071082085659,-1.90025386182131,2.74136433514822,3.74440638728039,0.913135324414256,-2.12478318620758,-2.50788721630481,-0.392383487933529,-2.47791776520457,1.32872651318183,0.0523710544736673,3.86884416432889,1.13357340605403,-1.59076248075436,-1.62833154022366,1.40706832327938,NA,Gender Statistics
Bulgaria,BGR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.58722551038977,3.82370437398085,5.87193118968936,5.23715363472283,6.51042517431171,7.05634921181696,6.80258898745842,6.65438764900219,6.12955879901182,-3.34714136704206,1.55535963462032,2.09017527015538,0.748814896796574,-0.542751603030155,0.949448985090484,3.39755325869422,3.02662893138918,2.74592644707793,2.5494643471818,3.78885036478003,-3.21573743445016,7.78061481406978,4.03877758301681,1.88681483907177,NA,Gender Statistics
Burkina Faso,BFA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.88847388906525,6.61340574539679,4.35296382988099,7.80249388870359,4.47845213670386,8.66187322841225,6.25316468817478,4.11137901761516,5.79999174105387,2.96195085866692,8.44628157707625,6.62256261306693,6.45267237953146,5.79258484509867,4.32684561452976,3.9212287937935,5.95797670754024,6.20348941121868,6.60456906812341,5.88920497068135,2.01077262406221,6.94252492572348,1.4972397409897,2.96018147384929,NA,Gender Statistics
Burundi,BDI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.856864058424151,2.05580710835243,4.44651941224797,-1.22372796023444,4.83365776809453,0.900000000901912,5.41380714491444,3.45194856381943,4.86171636712641,3.81274536633418,5.12415999439806,4.03259998844415,4.44670633111495,4.92418989834684,4.24065021402657,-3.9000000804855,-0.600000909116389,0.500001262429279,1.60993542127714,1.81256532401552,0.327156892638385,3.09999999870627,1.84899943948213,2.70000059705133,NA,Gender Statistics
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.2848688450919,2.23165454528898,5.25089116960211,4.17625932578332,10.197072633926,6.91245795720201,7.98375044795048,15.1706879735517,7.03901129565128,-1.50358672385678,1.83641914989978,3.92471821338283,1.08364848376166,0.632136727385131,0.696666840118581,0.936026507808833,4.28071482662371,4.5513148102974,3.70696458310842,6.94782634051859,-20.8052758990735,7.03353010694514,15.843675684642,5.47543591649173,NA,Gender Statistics
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.99358032294626,7.38971065070517,6.26507280509637,10.2836813071691,9.45769481103929,13.3033338358455,10.9433600681694,10.398458101201,7.47636606631011,4.07477850599065,5.07691843229247,7.28665813879552,7.65025657870362,7.8574997554252,8.00032074618566,7.20703472529512,7.90550116130704,8.07503915535979,8.77622376224463,7.93695013588524,-3.55572193406549,3.08984284148661,5.10336888677125,4.96006658918908,NA,Gender Statistics
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.83241779430614,4.32426119221549,4.47702683369155,5.45315368881347,7.04886281858374,2.22827020924117,3.80958327566137,4.32758900972871,2.8476778892105,2.57925177738754,2.89902472122014,3.37921128506045,4.62597872209571,4.99552916130783,5.71981814509198,5.66695298703932,4.53579423678801,3.54117654926007,3.95551423892049,3.47505998194981,0.259932915907115,3.33885747179505,3.7367840056412,3.24834497823876,NA,Gender Statistics
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.13853918593026,1.87509813216803,2.9992553495694,1.80638513484521,3.09236383456562,3.21045435651203,2.6379438004107,2.04990461109004,0.995406309993598,-2.91508623949733,3.09080637403602,3.13719438973661,1.75566132540601,2.32581357393478,2.87346677184995,0.649970993709132,1.03855093491798,3.03383490260789,2.74296343112555,1.9084319253883,-5.03823344128351,5.28695689105889,3.81986633913397,1.24892730403391,NA,Gender Statistics
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,3.16262522652799,-0.357401201092983,-7.20048244664706,-2.71563526217577,1.16906219839106,1.22975365701149,1.27933101999021,2.65452798451271,2.8331222262961,3.23997433895669,3.18404592334522,4.26726745249641,3.91563534249416,-4.95480640759244,4.90492941270442,5.15632954248333,4.35967595700366,NA,Gender Statistics
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.48943244028874,4.46473902640867,3.61654219150596,-5.39748521855877,5.99488422798696,0.908210514871953,4.77108543044105,4.60753485452025,2.05413096200485,8.58726042640994,4.63081843223307,4.19461533741989,5.05376125356918,-36.3919770983887,0.0810705153264877,4.33712103020231,4.75031684122342,4.52727821346231,3.78944359275462,3.09999999999999,0.899999996857062,0.982919996264229,0.502110003427035,0.870251450842758,NA,Gender Statistics
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.879681025444839,11.658134654294,8.49120981898056,14.7216670121033,33.6293718524659,17.3325337350837,0.648262014094513,3.27149957888643,3.05269153196828,4.21769555189633,13.5501008595489,0.0828697984381961,8.88257607170316,5.70000136285864,6.89998504532166,2.76767568484473,-6.25552708545281,-2.98869598553931,2.37403780037786,3.24718191743429,-1.60000673705524,-1.16918700397552,2.80434074839411,4.12231962001739,NA,Gender Statistics
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.6066320695533,1.12504262460223,-5.7536617430689,0.493931288300132,2.42710194939819,0.374367230875421,1.21302461173511,1.80648020062763,1.12224468139542,1.57335515790562,-8.89677952309607,9.93680136363695,5.34196183115412,3.71500566060664,NA,Gender Statistics
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.9716214885003,3.154034924374,3.20279913985533,4.72324526681116,6.67425416745972,5.83704571525745,6.04999082904382,5.16823098722429,3.7893928023371,-1.1180372326977,5.85165101730949,6.22389678693851,6.15534002096459,3.30850824469113,1.79264947361806,2.15194249853634,1.75303874553305,1.35769537797211,3.99002947521676,0.634367533828438,-6.14347479224092,11.3339570691911,2.05874008095333,0.218780666901552,NA,Gender Statistics
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.49009340597647,8.33573347817196,9.13363078966614,10.0380304810393,10.1136213776263,11.3945918098927,12.7209556654032,14.2308609331955,9.65067891939361,9.39872563259674,10.6358710644913,9.55083217877568,7.86373644862111,7.76615009773009,7.42576365632412,7.04132887873656,6.84876220495761,6.94720079331685,6.7497738324959,5.95050075367413,2.23863835634639,8.44846941687277,2.95066992959268,5.24955786387791,NA,Gender Statistics
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.92486148176778,1.67789830787579,2.50398046659659,3.91827190322513,5.33302206759905,4.82876110773741,6.71686869844402,6.73819469090975,3.28344618616541,1.13964864548062,4.49465897070922,6.94789198173555,3.91263576716115,5.13399351995672,4.49903000110972,2.95590137527523,2.08738250162794,1.35936086788746,2.56432428277704,3.18685539245533,-7.18591413760859,10.8011981904878,7.2888838865514,0.610409565791542,NA,Gender Statistics
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.847878616072,2.33290710182874,2.3249448613998,2.1038716355305,1.91965980712278,2.83754786988332,2.6469554759412,0.800042348955387,3.96461118871815,3.24074072826829,3.77776674982255,4.1435066947591,3.16840986908748,4.4662473147818,2.10665758942474,1.14735076108914,3.32044656240026,3.81576287682401,3.6424511379732,1.76078023923176,-0.195556827149787,2.00016198933761,2.60301031927843,2.99567457175966,NA,Gender Statistics
"Congo, Dem. Rep.",COD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-6.91092731652101,-2.10017302488846,2.94776518359767,5.57782231144424,6.73837393324294,6.13515115548972,5.32097956548998,6.25947776437397,6.22589426869193,2.85506401011484,7.10797657581392,6.8746708900163,7.08689894671942,8.48195663608755,9.4702880993101,6.91616711922561,2.39939891133452,3.7269476588301,5.82112109969025,4.38452887429834,1.73542276681493,6.20015401075946,8.92444762563109,8.56086250904089,NA,Gender Statistics
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.5759803952642,3.80260189913561,4.58187006108889,0.813264076303781,3.47663162118089,7.75575897806648,7.98623836334291,-6.61399480441001,6.30637595585259,11.6372888615758,9.93126543095578,2.20591936286718,9.94715314257564,-0.712434451876447,6.64606540928447,0.415193061293763,-8.68524343913786,-5.59477371915547,-2.30431780125842,1.12447391976529,-6.26777227963225,1.01507036990908,1.47535613247133,1.90686426346754,NA,Gender Statistics
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.86871808953644,3.49116989434005,3.41687639041064,4.31717986636224,4.42459959654504,3.97666636818026,7.3266954325067,8.21513198348715,4.73817487754022,-0.873455942787785,5.36034352634111,4.40315923970431,4.88259241025739,2.49476611209954,3.54210987765977,3.65208096802883,4.20432325175899,4.1576989627609,2.6159044043379,2.41751181762513,-4.27335432161462,7.93576224743147,4.55149177958398,5.11192183224598,NA,Gender Statistics
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.265789462275947,-2.15401249077306,-2.73052647441901,-4.72586658630681,3.18503822575397,0.996065564854788,2.81557859252327,1.10142976793477,4.7826659787672,3.60332156667053,6.84804939907013,-5.37044724000579,7.62041176451649,10.7602131311256,9.37199994240375,7.19494942728191,7.17275963956332,7.41076242592504,4.84314605889178,6.72137167584978,0.699728593494228,7.06332910205232,6.2178509127107,6.199999999987,NA,Gender Statistics
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.94525299539681,3.11123487893718,5.80332851682508,5.56837267108266,4.17048487309191,4.32707652205913,5.0814659040727,5.04888620876034,1.96859009281911,-6.81395617789426,-1.33408152400571,-0.0977514527446601,-2.25374558078583,-0.125449826211494,-0.5571501973061,2.32317515803855,3.46112947356767,3.28095812140658,2.90468149344008,3.10043911443758,-8.31164257884687,12.6317003277712,7.28793643206565,3.30254488086325,NA,Gender Statistics
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.9147601740486,3.18502990449461,1.42482126141282,3.79274022304334,5.77053807021559,11.2016564219094,12.0658631129953,7.26213696647943,4.11682804164681,1.4513054307407,2.39035229650723,2.80230083647626,3.01490028898772,2.74760256257211,1.04757663187654,4.4383335888395,0.512843095700745,1.80979177212284,2.24794854086232,-0.163087223606624,-10.9490846048862,1.25369342501311,1.77485399483382,-1.92899211214875,NA,Gender Statistics
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,-0.695753704098053,0.397065216763636,0.288186681651752,0.208461073109362,0.676425345201665,1.63593468987035,2.46996322836787,2.18804308019168,-0.531308242338184,0.0823066088131412,0.50845748203723,-0.34895082430242,-0.635696907591139,-0.637397373327133,0.458151544160046,-1.06770848655277,-1.2762081008495,-2.10411133101029,-3.20613219619177,-18.4384703505393,4.18371193053579,6.90599999999999,4.20199999999977,NA,Gender Statistics
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.96531031488554,3.95256054086292,3.72295649883057,2.6232861229859,5.02634392575987,4.85300383835666,4.71382866563106,5.09806845261184,3.6468119905756,-2.01526235906867,2.28354499702917,0.416712762832276,-3.44738142393619,-6.58747695700073,-1.77606181111089,3.41892299033393,6.57359100513114,5.75083246014417,6.27166730438427,5.87559123003267,-3.22063433575047,11.3877633552,7.36562252428676,2.61190090914745,NA,Gender Statistics
Czechia,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.01066961867447,2.91721954577413,1.51345948276807,3.30083683069202,4.73633970443348,6.37502885831655,6.62317298453949,5.48882596113995,2.61226805242944,-4.79832416832794,2.71466511501851,1.77238083691023,-0.770668176495519,-0.0418124078092319,2.24521218606488,4.95875849031782,2.58087014675783,5.17356528805017,2.83030589412112,3.56577657204843,-5.30487954551279,4.02901830633854,2.84717065717149,-0.085330275927376,NA,Gender Statistics
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.72400897562952,0.950032280359281,0.456529990797932,0.441090994656861,2.77635184668432,2.35960883273722,3.81648769723503,0.987173788437161,-0.417178429513314,-4.97447907474,1.58289702078196,1.31080377939614,-0.00543231869326632,1.39267347017295,1.27799979380644,2.10441458712587,3.07304547479855,3.05647724393516,1.86000748885226,1.7114009439059,-1.7801059882175,7.38206628977555,1.54017310709567,2.49518433148894,NA,Gender Statistics
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.06154324233921,7.52610891881017,7.1234323372872,5.458091517212,4.7744168883374,5.5451305999467,1.31636324158441,4.52234774643705,3.72857647005031,6.67664964361434,NA,Gender Statistics
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.3402193206939,-0.0638447296175713,-2.82799889265104,6.35313712169359,3.0506902946631,0.655862268923528,4.65945548635737,6.3529724394503,7.12105798575789,-1.16959064327486,0.672634400445048,-0.22355068823471,-1.05900024335187,-0.99994063117542,4.75378658076897,-2.73150306271826,2.76364798170461,-6.61899463280534,3.54758441831531,5.5024834367041,-16.6041095231221,6.8905494167316,5.58354626264079,4.71223818531963,NA,Gender Statistics
