Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],source_dataset
Canada,CAN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.7476445646897,45.8707619007104,46.0824152807611,46.3435972861194,46.460973533477,46.4460713231795,46.5821618004791,46.769076817619,46.759511627176,46.9695903700856,47.1025209491092,47.0131623248758,47.0744841260768,47.119866490403,46.997935322841,46.9006106075801,46.9985587796476,47.0217857561568,47.0882590354533,47.0977793387176,46.863798798098,47.0485134191502,47.3471242301123,47.3398738770956,47.3465230077759,Gender Statistics
Central African Republic,CAF,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.1043790716787,45.1738385465173,45.2549056084387,45.314120705723,45.3446652190494,45.3736656885322,45.3678318646743,45.3394829143964,45.322403139834,46.1619016412111,47.049301289427,46.9836342752022,46.8356574078162,46.7039366149205,46.6918261530464,46.7232073573789,46.719276697681,46.7878028682672,46.8486001874167,47.1185468183663,47.3715738125528,47.5990128050195,48.2454285877658,48.797530053318,48.5962450210507,Gender Statistics
Chad,TCD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.6612376174362,44.4528854164029,44.2376899095627,44.0088749262256,43.7719404713683,43.5469344656631,43.3331987123642,43.1230889655996,42.9041385965086,42.6809251165291,42.4598700850444,42.2372073906178,42.0144988003371,41.7924364665369,41.5743467870654,41.3634267936935,41.1524090155762,40.9408802370129,40.7314028408989,40.7585195682289,40.7463601014116,40.8449857755891,40.4843993558163,40.5148014125929,40.4146475130983,Gender Statistics
Channel Islands,CHI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,43.6090122832666,43.7614616586294,44.1475398801912,44.3193340092854,44.2806183115339,44.4669163219771,44.5593577495378,44.6843917612873,44.67753186632,44.7503112463688,44.7942281527343,43.9335775824341,44.0927351649855,44.0868606538085,44.1236249861421,44.1182956410948,44.3866397997191,44.6317841262106,44.7850449114533,44.9857080567802,44.9609465719769,45.0692323478639,45.1266410290412,44.9179572383182,44.9063061313656,Gender Statistics
Chile,CHL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.2107714810822,33.8682924564894,33.9199666578434,34.8422913773609,35.8968070829842,36.5086332469467,36.8002736010483,37.3253722156341,38.238342104403,38.736571018166,39.3024531542765,40.135654470323,40.3457599361802,40.6445194170047,40.9735103545737,40.9027061581934,41.1888248729838,41.5584815228575,41.9209465618295,42.1913950694728,40.7559829649027,40.920646423243,42.0657679545945,42.7080676987401,42.7637361357474,Gender Statistics
China,CHN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.3248415708296,45.2401581999134,45.1503055161292,45.0560297298443,44.9590627737606,44.8576527674985,44.7586051835889,44.6615363074549,44.5639231670214,44.4664928917656,44.3676802498121,44.4145571875523,44.4619314433437,44.5179668103247,44.5790200876779,44.6442298239507,44.7142723712696,44.7976656424844,44.8875840568371,44.9696835384367,44.928758127071,45.114320356218,45.0507108837416,45.0819446527757,45.1001706396723,Gender Statistics
Colombia,COL,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.213644539426,40.2332257119566,40.0893212186067,40.6338074285069,40.5216456626184,39.9555522714806,39.9466975504594,39.9456199001699,40.0935463674419,41.1336346072086,41.435482903451,41.5731033896751,42.0335795536431,41.9972049073602,41.9471386711427,42.1211337953078,42.0872850662821,42.0452753793857,41.6725454611043,41.5833080400121,41.1444013851787,41.0345266672094,41.1994721378583,41.5531535933636,41.5421651422228,Gender Statistics
Comoros,COM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.2674166007106,40.4008916013456,40.5137148689593,40.6919974527701,40.9769793112971,40.5724637147549,40.1513544097885,39.7335598980459,39.3255269932958,38.9367960579244,38.5681265354035,38.2151790243305,37.87972512456,37.5538778460819,37.2337905072788,37.7575351235816,38.2778910348692,38.8675908177533,39.504079404114,40.1064165154342,40.4653059207275,40.9661340845958,40.7270470330206,40.7598614370321,40.8768394125458,Gender Statistics
"Congo, Dem. Rep.",COD,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,50.244190828319,50.2138416848659,50.1811844367318,50.1399869666911,50.1014669264441,50.0752097427129,49.8309988558012,49.5752833648062,49.3067433676984,49.0274269754272,48.7323433596203,48.4222160884714,48.1008010974588,48.083117330296,48.0639311715942,48.0438207783848,48.063004670775,48.0910294528518,48.0702284335113,48.0271328944332,48.2431533597674,48.1367974074203,48.3032581586622,48.4121572363674,48.4360426921235,Gender Statistics
"Congo, Rep.",COG,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,49.2692086408725,49.4350572428509,49.3962423649729,49.4064162049254,49.4817054706833,49.5631115930082,49.6460351781779,49.7008046031599,49.6790311863058,49.7224832097992,49.7523990338282,49.6479530359533,49.5041800094562,49.3358809128746,49.1974670274405,49.0920665746835,49.0342155735676,49.0264065119412,49.0486273536305,49.1046812438514,49.1155253509824,49.2612478850868,49.0573225570312,49.0768666932988,49.0684407383192,Gender Statistics
Costa Rica,CRI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,33.4861052309866,35.2109513656451,35.1296141363861,35.2264404106422,34.5172623295901,36.340325315947,36.4208246354747,36.7783872177298,37.2115478659383,37.7945211145272,37.9888149665179,39.0936515023668,40.7583882596548,41.0273808156832,40.7534060615933,40.6048023832761,39.2744508079805,39.0672670221334,39.8382604474852,41.790982341794,40.8712806126794,41.4550240016251,41.6819368958279,39.5460198659567,39.4759940556265,Gender Statistics
Cote d'Ivoire,CIV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,38.1301160535678,38.8278865110041,39.5200051351893,40.2089580066152,40.8968983219016,41.5863357626414,42.2751189698482,42.9611012786467,43.5356388285414,44.0102092461251,44.5004213982073,44.9950891850402,45.4783712006638,44.5862341474429,43.7778371207481,43.0696592039633,42.3640755809268,42.3234530392574,42.2957832932317,42.2866821999598,42.4426943290023,42.7302232194757,42.950064628661,43.0860814631414,43.1319541834651,Gender Statistics
Croatia,HRV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.358787752236,44.588394090946,44.8218311021994,44.7670644910762,44.9012121785599,45.299740894529,45.7811595977854,44.7251599188106,45.1148998952142,46.0446850843821,45.9343192319282,45.0532219321593,45.3855341081387,45.8909394121202,46.3981019618651,46.4742521490033,46.2523280448321,46.1112414688371,46.3883627416884,46.1292923472286,45.6670224182011,46.0777956544586,46.6235086140876,47.1955355395009,47.2051710389225,Gender Statistics
Cuba,CUB,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.213718631436,34.5516121907942,34.7699084570469,35.1368354828562,35.6339444927072,36.5041579549939,37.4312248024406,38.0432839064082,38.4403338495139,38.7003941205138,38.704824212407,38.9859365808478,39.2688797151172,39.5173788041359,39.6407054879472,39.961841037562,40.0038638010142,40.1059337071131,40.221426052219,40.1680620756744,39.9589128869259,39.8963466254102,38.9453993697864,38.7729511154182,38.6491583866412,Gender Statistics
Cyprus,CYP,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,40.3625067761955,41.4135381480197,41.8898878099052,42.2226057361192,42.0573155636082,41.9269340837819,42.5418703481259,43.2919766621234,43.699909897093,44.1292429161115,44.6800261576682,44.6943113708664,44.3281883605007,44.4804975006888,45.2995359895693,45.7734063282917,45.4424114091288,45.5250023570452,45.3779010254788,45.2397432186599,44.7250903763911,44.6115472185408,45.1110155759119,45.8560199111408,45.9105140084058,Gender Statistics
Czechia,CZE,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.2972699032443,44.2461778697893,44.0655083489889,44.1430112965051,44.0587325090824,43.9616533407433,43.9128059139627,43.5560348648705,43.3240213855156,43.3647700404241,43.3043703343595,43.5513024559219,43.7520817829007,44.0090123149563,43.9036657660262,44.1357917642464,44.2490463349851,44.3647377679929,44.4992053815741,44.4471218766955,44.2046027936282,44.2875704230524,44.5102091513833,44.961420801193,44.9928192755414,Gender Statistics
Denmark,DNK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,46.5587300611053,46.6684761339679,46.5947156316851,46.4528307919211,46.7001307380582,46.8221649875218,47.0300893860233,46.9764743083975,46.8035057243294,47.0717418109982,47.0966787688782,47.1982752660935,47.3959401342538,47.5861148394054,47.1826094290704,46.8511420110263,47.2433304738527,47.214044552662,47.0726894383873,47.0023946041323,47.0852726370837,46.926476353051,47.422413469915,47.4749172110428,47.4642723610942,Gender Statistics
Djibouti,DJI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,24.6184076183627,24.8264696577777,25.0211423464706,25.1012193192671,25.1178326862391,25.1889769141716,25.3589101350113,25.5937476288034,25.8461945731304,26.1023347208936,26.349732631132,26.5983010788841,26.8514126973372,27.1238810143259,27.4311841433412,27.7775503427446,28.1576776437538,28.5652440090957,28.9915695990733,29.4151342335588,29.3362254138062,29.602462022645,29.506249557536,29.6019050179556,29.7091310889954,Gender Statistics
Dominican Republic,DOM,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,34.212527001563,33.7636756031949,35.0748984071208,34.9026797346968,34.763367152042,35.4674715475469,35.7636271387033,35.5385995871037,36.6904875480871,35.453677276232,37.1219026743499,37.9393419030758,38.4557889318776,38.4761714245814,38.5591379461748,39.3031238118353,39.571326939022,39.7867698572831,39.9311782558135,40.8240224418947,39.7981899480773,40.977308174364,40.4954283080281,41.4195355812785,41.5980149690134,Gender Statistics
Ecuador,ECU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,36.5342146805597,37.0394830717072,37.5368012886145,38.0255664126632,39.4877328009861,39.1665506459853,39.1903739985136,39.3219496517283,39.5012851798811,39.2069385774385,38.7059751722778,38.4969116203714,38.9002370308939,39.0523863890293,38.4625097814526,39.9135175908973,41.3268696194679,41.5886656918114,41.2311619422148,41.4672164742102,40.5515030043548,41.1852042552666,41.5632207143587,41.1568844773787,41.1630240066264,Gender Statistics
"Egypt, Arab Rep.",EGY,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,21.9298827059593,22.4781640579461,20.9133330122792,21.2908229380941,21.6726983595106,22.0630635055377,22.4692173297319,24.173360319846,22.8875465951425,23.7963960010739,23.3831568484771,23.0048465211576,23.1124426506186,23.6518332936099,23.9722513685509,24.1933511374404,24.6636639603665,24.6046338255388,21.2024259888103,18.7363479936266,17.5022933763181,18.0798428446923,17.7254929949468,17.8102437059035,17.6361892354259,Gender Statistics
El Salvador,SLV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,39.2644868371813,39.5421409787386,39.8401170180729,40.1991968493465,39.7394097773547,40.2509606857818,40.7623138416149,40.6665247079898,40.9498792391392,41.2342083126491,41.5234837052873,41.3192185154489,41.6866537929609,42.2827726274874,41.8349207255687,41.4348104537844,41.6795171834086,41.2542490430016,41.2401528267776,41.3901535668799,41.2090243494461,41.1724379863454,41.254651042229,41.4810072960322,41.409096759283,Gender Statistics
Equatorial Guinea,GNQ,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,42.6206416346196,42.7312477968364,42.884195039193,43.0566584610498,43.2157673763813,43.1408230185223,42.8404344664709,42.5129813294385,42.1712411689884,41.8292819046972,41.4988139379563,41.1935975743342,40.9197780494686,40.673734378056,40.4537193995205,40.2693098728655,40.1265789404288,40.0286800732747,39.9908496732026,40.0194678882556,40.0032189992489,40.2546744137189,40.1321087913407,40.125945232993,40.2143598436849,Gender Statistics
Eritrea,ERI,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,47.7884194887737,47.7880350782055,47.8065241844769,47.8507547260588,47.8934990248622,47.8645076013395,47.7986544115008,47.7377730590107,47.7231580189361,47.7303275169723,47.723383549495,47.7457138353949,47.7587116053784,47.7437951177206,47.7524616603475,47.6755781476458,47.6618263748004,47.6467104158951,47.7020116318056,47.7669831382596,47.7191754634082,47.738843372201,47.6085171534582,47.5636772324595,47.5069915609914,Gender Statistics
